question_id,title,content,asker_name,asker_email,category,difficulty,likes,is_resolved,created_at
202,Nisi consectetur nam distinctio animi fugiat fugit mollitia.?,"Voluptatum expedita cupiditate fugiat. Recusandae nisi vel earum similique laborum. Illo deserunt laboriosam vel.
Magnam natus id eos dolores quis. Voluptate eveniet maiores alias placeat quae facilis. Iusto possimus porro rem adipisci quis quasi.
Sed quis excepturi quas. Suscipit architecto corrupti id eligendi consectetur voluptatum. Architecto impedit maiores praesentium possimus facilis soluta rem.
Illum officiis et molestiae quos odit. Ipsa at est odit minima quibusdam.",노영미,gimminji@example.net,건강,중급,16,False,2024-09-01 09:41:29.611960
203,Dignissimos alias earum nihil sunt modi dicta.?,"At molestiae pariatur fuga quis. Sit mollitia mollitia dolorum fuga veritatis. Vitae alias maxime perferendis magnam.
Consequatur consequuntur neque nostrum ratione maxime quasi. Iste vel suscipit blanditiis maxime maiores. Quia aliquam minus nesciunt explicabo ipsam nihil.
Quisquam officia ipsam officiis ducimus molestiae. Dolorum ullam fuga nihil sapiente quaerat ad. Explicabo harum dolores voluptatibus.",김도윤,lgim@example.com,기술,중급,83,True,2024-09-19 05:50:24.383469
204,Blanditiis repellat aliquam amet.?,"Necessitatibus omnis illum accusamus in pariatur. In a veniam enim rem odit. Reiciendis voluptate quis dignissimos sit ab consequatur dolore. Atque distinctio temporibus cupiditate laboriosam.
Voluptatum esse animi quia voluptatum minus. Maiores laudantium atque architecto eveniet natus. Pariatur exercitationem praesentium officia esse minus temporibus. Aperiam perspiciatis deleniti tenetur.",김영일,doyun17@example.org,건강,초급,3,False,2025-04-07 20:51:08.105115
205,Quam est veritatis amet architecto commodi itaque similique eveniet.?,"Eum dolore ad blanditiis. Omnis occaecati ad facilis recusandae perferendis dolorem.
Dolorum saepe harum nesciunt tenetur. Quam officia illum laboriosam.
Facere debitis molestiae distinctio unde. Tempora maiores inventore eligendi facilis quae magni occaecati.
Molestiae aliquid incidunt laboriosam quis veritatis neque. Velit quibusdam accusamus ipsa assumenda.",이준호,yeongmicoe@example.org,건강,고급,78,False,2025-01-08 10:29:56.356261
206,Eum atque voluptates iure modi saepe beatae nihil enim.?,"Eum temporibus dolore quia quia totam odio nobis. Quo commodi quia ex.
Repudiandae at quidem nihil.
Repudiandae atque beatae amet. Culpa aliquam illo quas maxime. Fugiat nobis aut esse.
At voluptas iusto. Neque ex corrupti soluta. Laudantium quae laboriosam minus.
Aperiam veniam veritatis omnis tempora adipisci accusantium culpa. Recusandae saepe molestiae eos. Libero commodi quasi sit similique suscipit. Placeat sed explicabo est.",이영순,jiyeong99@example.com,건강,중급,20,False,2024-08-28 13:18:34.383027
207,Magni nisi voluptates adipisci error.?,"Labore perspiciatis sunt ut. Consequatur incidunt harum commodi.
Atque deserunt tempora perferendis.
Veniam quaerat nam. Voluptatibus voluptates incidunt.
Temporibus illo blanditiis dolorum modi voluptatum. Eaque nisi praesentium dolorum exercitationem saepe eligendi.
Nam repellendus consectetur odio architecto. Consectetur est porro laboriosam velit laborum. Eligendi ut assumenda dignissimos.",박성훈,jeongnambag@example.net,기술,초급,94,False,2025-01-03 12:24:58.541900
208,Ullam repellendus corporis sunt dolore.?,"Dolorum cupiditate eum fugiat quas. Numquam officiis qui tenetur fugit itaque.
Molestias adipisci doloribus iure. Quos ea ad est autem non. Sapiente odit sed voluptatum quibusdam at. Sequi consectetur nam cumque.
Cupiditate esse amet dicta impedit.
Incidunt ratione fugit.
Magni ad vel deleniti. Beatae illum possimus tempore.
Eaque laborum rem quidem quaerat dolorem. Sint deserunt ad aut. Recusandae beatae minima nam.",장서현,eunjeong28@example.net,생활,중급,21,True,2025-02-07 17:46:26.975981
209,Exercitationem beatae ex voluptatem autem natus explicabo iste.?,"Ipsa voluptates sapiente earum praesentium eum qui molestiae. Eum possimus possimus libero. Veniam optio fugiat eligendi placeat libero temporibus.
At consectetur iure corrupti deserunt ipsa ipsum. Aliquam culpa ut dolorem. Ducimus nemo unde tempore ab.
Quas itaque assumenda maxime porro quod ipsum repellat. Sequi placeat inventore error consequuntur enim animi. Quod corrupti ex vel.",박현지,junhyeog36@example.org,기술,중급,28,True,2025-01-22 18:49:31.206819
210,Molestias iste amet nobis eos explicabo repellendus.?,"Impedit officia est velit vero dolor.
Quis fuga nostrum iusto necessitatibus maiores illo. Facilis placeat odit amet voluptatibus accusamus. Sequi vero adipisci occaecati dolore.
Autem aliquid et soluta. Reiciendis earum amet delectus. Placeat magnam nobis repudiandae nihil aperiam.
Necessitatibus nemo dicta perspiciatis repudiandae. Delectus quae quasi ipsum similique officia. Similique sequi iure quasi.
Possimus omnis quos quas atque voluptas. Dolorum consequatur dignissimos illum.",한현우,coeyeeun@example.com,기술,중급,20,True,2024-09-06 23:21:49.982874
211,Harum hic quas assumenda quas neque.?,"Animi veritatis dolorum saepe quas odit. Vel enim delectus voluptatibus. Voluptatem sequi rem sapiente placeat aspernatur beatae amet.
Porro illo ab molestiae necessitatibus. Quam veritatis perspiciatis sed similique perferendis facere est. Earum exercitationem dolorum.
Alias tempore placeat perspiciatis voluptate consectetur.
Ad dicta numquam consequuntur quae atque. Fugiat placeat itaque quibusdam eaque. Pariatur magnam error. Quam amet ut.",문준혁,gimseonghun@example.net,기술,초급,24,True,2025-04-06 00:28:51.630745
212,Iste qui nemo esse praesentium sint numquam.?,"Consequatur officiis cumque sequi nam iure pariatur. Expedita facere eius. Officia molestias expedita aliquid autem.
Nobis eos occaecati harum fugit exercitationem assumenda. Voluptates voluptas voluptatibus omnis ipsam eos. Ea vel dolorum autem et.
Ipsa explicabo hic perferendis placeat doloribus. Saepe et odio labore consectetur. Incidunt repudiandae omnis sit suscipit sit. Non numquam quaerat sint cupiditate illo unde.",최영진,gjo@example.org,기타,고급,89,True,2024-09-25 20:35:56.296183
213,Neque natus iusto aliquid possimus incidunt error.?,"Reiciendis nemo labore explicabo enim. Voluptatibus totam assumenda fugiat placeat inventore eveniet quaerat.
Vitae sapiente temporibus repudiandae blanditiis.
Iure veritatis modi libero nobis quia sunt repudiandae. Rerum quo officiis praesentium odio.
Provident beatae hic recusandae temporibus quibusdam.
Mollitia quia mollitia facilis architecto excepturi dolorum. Accusantium quidem culpa. Cupiditate eum dolorum fuga repudiandae totam reprehenderit similique.",이미정,boram23@example.com,생활,중급,59,True,2024-07-17 06:45:00.202871
214,Suscipit aliquid assumenda explicabo minima natus iste vel.?,"Deserunt fugit a optio sapiente animi. Mollitia quis voluptatem mollitia quas repudiandae nihil. Ratione exercitationem voluptate nisi facere voluptatum quas.
Delectus minus rem ipsam tempora. Maxime eius culpa iste.
Eligendi eligendi molestiae temporibus dolor eaque blanditiis. Voluptates maxime enim architecto eveniet in reprehenderit. Eos voluptatem corporis ad voluptatem.",진미정,eunjeongca@example.com,기타,초급,9,False,2024-09-26 06:17:52.307940
215,Animi expedita et facilis perferendis beatae soluta ut enim dignissimos.?,"Maiores officia nobis quam dolores ratione.
Cupiditate impedit excepturi molestiae corporis assumenda inventore. Explicabo iure eius ipsa voluptatem aliquam et.
Ipsa libero animi dignissimos adipisci. Asperiores quia minus itaque occaecati. Omnis corporis harum reprehenderit cumque similique atque.
Molestiae earum fugiat velit delectus non suscipit provident. Eum possimus excepturi soluta.",장병철,jieunbag@example.com,건강,중급,48,True,2024-07-25 06:40:30.131717
216,Praesentium quam maiores facilis ducimus illum.?,"Doloremque doloribus id porro perferendis omnis animi. Veniam veniam excepturi corporis natus. Iure distinctio doloribus culpa repellendus odit. Nam magni impedit.
Doloribus laborum doloremque amet praesentium dolorem quam. Tempora eius saepe. Nihil pariatur ratione minima.
Facere magni reiciendis dolores dolorum beatae laboriosam. Et blanditiis error suscipit.
Ipsa quos animi repudiandae. Veniam placeat tempora.",한영수,yeongil30@example.org,건강,초급,61,False,2024-07-01 11:05:22.789204
217,Molestias nihil culpa quaerat occaecati vero vel ipsam explicabo.?,"Deleniti necessitatibus numquam praesentium. Nesciunt beatae quos impedit. Asperiores ex incidunt magnam culpa placeat.
Tempore quaerat autem quod sapiente. Optio ex soluta autem quis et deserunt.
Quae illo harum id. Veritatis eius laboriosam soluta delectus esse asperiores. Autem eum voluptate.
Nobis laborum sint hic. Voluptatem laboriosam iusto exercitationem voluptatum.",박진우,zmun@example.com,학습,초급,86,True,2025-02-16 19:26:37.643530
218,Eaque laboriosam possimus similique similique excepturi.?,"Deserunt natus dolore.
Harum cupiditate fuga dicta enim laborum. Consequatur nulla cumque asperiores veritatis officiis magni dolorem.
Dignissimos illum fuga tempore nam impedit. Illum nostrum illo. Voluptatum aut maiores est voluptas.
Dolore omnis veritatis laboriosam doloribus. Aliquid atque omnis corporis.
Rerum ex quasi veniam nemo totam porro facilis. Esse qui ratione fuga et sequi. Sequi corporis nostrum quidem.",최미영,bagjihyeon@example.net,취업,중급,30,True,2025-04-04 10:57:40.043495
219,Quia minima sunt maiores optio voluptatum maxime atque atque rem.?,"Praesentium ab eos harum nobis dolorum. Sed sunt omnis eaque odio. Sunt quis nesciunt.
Quod id iure est. Necessitatibus reprehenderit quos suscipit.
Nemo occaecati sint fugiat quasi delectus. Quod dolore quis dicta accusamus error repudiandae.
Eveniet corporis dicta ab facere impedit. Molestias iure mollitia porro aspernatur iure.
Ratione laborum tempore ab voluptatibus beatae. Voluptate quaerat sequi totam quas accusamus modi.",백옥순,ei@example.com,학습,초급,59,True,2025-02-03 22:31:18.165526
220,Beatae illum nobis corporis animi officia.?,"Rem aliquid dignissimos minus placeat unde odio. Dolore praesentium vero nihil similique officia. Similique voluptatum corporis eos aliquid reiciendis nam. Deleniti cupiditate praesentium ducimus quia nulla necessitatibus amet.
Atque aut ipsam optio non soluta. Fugiat minima molestiae minus porro.
Iusto suscipit quas aperiam perferendis. Pariatur iure aliquam rerum expedita vel.
At itaque quasi et debitis. Illo ea officia corrupti tenetur corporis magni.
Nihil quidem nemo hic possimus quae hic.",배지은,minjun50@example.net,학습,초급,97,False,2025-04-17 19:37:49.107220
221,Aliquid dolores maiores quidem possimus nemo reiciendis occaecati facilis.?,"Tempore esse minus odit delectus. Quis repellendus ut a.
Omnis libero est temporibus. Ex vero eum animi dolore.
Minima dicta maiores provident. Distinctio eaque similique mollitia laudantium veritatis.
Dolor neque iste maiores molestias laudantium. Doloribus dolore cumque quos laboriosam voluptatem.
Atque voluptatum ab. Vero blanditiis repudiandae nobis. Quidem doloribus illum fugit.
Possimus ullam provident. Modi saepe rerum accusantium doloremque cum.",백영진,ygim@example.org,학습,고급,11,True,2025-05-18 20:35:06.750443
222,Cupiditate ducimus deleniti debitis iusto perferendis nam voluptatem blanditiis provident.?,"Perferendis nemo quasi perferendis quaerat nostrum culpa ullam. Facilis assumenda inventore odit libero. Dolor eos praesentium sed nulla maxime. Inventore doloribus vel.
Modi illum aliquam ipsam. Vero illo magnam aliquid pariatur.
Ad cumque molestiae tempora.
Voluptatibus dicta consectetur quo nisi. Ad laborum omnis. Molestiae aut accusamus rem. Aliquam voluptate at accusantium repellendus.",김영진,jihu96@example.org,학습,고급,2,True,2024-09-25 07:11:08.673529
223,Ullam in distinctio reprehenderit nam nostrum.?,"Aperiam eligendi molestias modi tempora. Ex perspiciatis dolores mollitia ea. Nostrum eius sapiente dolor dolorem. Quam odio sit iste voluptas velit.
Pariatur corrupti facere aliquid. Dolorum magnam aut tempora ut a animi.
Sint delectus pariatur commodi. Beatae harum veritatis quae laudantium eaque. Aliquid excepturi quas aliquid maiores ex. Dignissimos laboriosam tenetur temporibus porro ducimus.
Amet laudantium suscipit facere iusto magnam. Ad voluptatem illo mollitia.",이상현,cahyejin@example.net,기술,초급,45,True,2024-07-15 19:57:48.286430
224,Asperiores earum sit iste.?,"Recusandae molestias officia dolores hic nam quidem nesciunt. Veniam nobis fugit omnis. Inventore minus laborum nostrum impedit quas neque.
Ipsa suscipit est ipsam error pariatur reprehenderit.
Optio consequuntur alias alias beatae numquam qui autem. Itaque laudantium quo eaque animi consectetur doloremque.
Labore voluptas temporibus quia iusto sunt. Hic ad esse dolor distinctio officia esse. Voluptatibus incidunt blanditiis minus tempore voluptates harum.
Nam non neque fugiat nisi ab.",이시우,yeongjagim@example.org,학습,고급,84,True,2024-08-27 00:09:38.352503
225,Ipsum officia vero excepturi magnam sit quo fugiat alias corrupti.?,"Tempora velit officiis deserunt. Vero dolorum repudiandae sequi sapiente sunt consectetur ducimus. Unde cum sed corporis molestiae eligendi necessitatibus.
Impedit dolorum nihil quia quos est. Cumque vitae aliquam deserunt necessitatibus doloremque.
Consequatur dolore voluptatem placeat. Temporibus quisquam maxime numquam aliquam ducimus quo. Itaque corporis cumque.
Esse ex veniam tenetur reiciendis. Laboriosam est at accusantium totam eveniet modi. Vero provident deserunt debitis.",이영호,goeunyeong@example.net,기타,초급,18,True,2025-04-21 14:48:38.961823
226,Assumenda a nam distinctio error tenetur cum assumenda quos suscipit.?,"Numquam quod beatae autem. Temporibus libero ipsum incidunt voluptates. Unde cum at blanditiis laborum suscipit repellendus. Facilis excepturi quod maxime saepe eveniet praesentium.
Reprehenderit velit libero aspernatur explicabo. Possimus alias ea eveniet dolorum nisi.
Labore beatae maiores sint at nesciunt cupiditate. Incidunt laudantium aspernatur sed labore saepe unde. At quis dolore vitae aspernatur. Similique ratione sunt repudiandae quisquam perferendis.",이영미,minseobag@example.org,생활,고급,97,False,2025-01-03 11:55:39.855951
227,Minima veritatis at minus cum hic doloribus sit exercitationem fugiat nulla.?,"Aliquid vitae saepe quod itaque unde adipisci. Voluptas perspiciatis eligendi. Aliquid sit optio modi.
Dolore error veniam necessitatibus placeat assumenda. Ut eligendi iste repudiandae similique delectus impedit.
Veniam tenetur rem. Debitis possimus perferendis reiciendis natus blanditiis.
Consequatur reprehenderit excepturi harum perferendis deserunt. Tempore quasi illum velit. A sit hic necessitatibus.
Tenetur dolores ipsum. Nemo corrupti earum at voluptatem voluptates.",김건우,to@example.net,생활,초급,81,True,2024-11-21 14:10:43.210737
228,Libero aut assumenda quia laborum fugiat repellendus magni corrupti.?,"Fuga voluptas explicabo nihil sed. A rem neque neque pariatur. Natus nobis quaerat quam provident laboriosam velit rem.
Id voluptate tempora nesciunt. Dolor tenetur odio vel ducimus qui perspiciatis. Ipsam similique mollitia necessitatibus. Recusandae aliquam possimus quas quibusdam.
Blanditiis necessitatibus repellendus similique praesentium. Quibusdam quasi ea voluptatum. Laboriosam eum sint consequatur in. Provident expedita doloribus aspernatur nisi vel.",이명자,minjibag@example.com,기타,초급,28,True,2025-03-11 18:52:29.751521
229,Asperiores eum labore quod exercitationem ipsa debitis impedit.?,"Eos sed fugit blanditiis.
Quibusdam temporibus eaque. Quis corrupti facilis fugiat.
Dolorum soluta quibusdam. Error hic facilis nobis id accusamus. Praesentium nemo saepe atque perspiciatis sequi expedita.
Unde voluptatibus numquam accusantium. Repellendus provident odit incidunt esse sit. Vel totam neque ea repudiandae tempore.
Suscipit accusamus nesciunt dolores amet illum quas. Et fugit provident mollitia.
Libero dicta laudantium dolore iure. Eius ut illo aut ullam minus.",최영희,gimjeongsug@example.com,생활,고급,85,True,2024-06-19 10:35:34.294373
230,Architecto ab cumque reprehenderit porro recusandae quidem.?,"Similique nam modi consectetur corrupti tempora. Sunt iste dolores assumenda veniam sunt. Sint quasi doloremque itaque.
Dolores est laborum dignissimos autem nihil distinctio. Dolorum nesciunt corporis deleniti voluptate in amet. Velit fuga porro ducimus dolorum laborum.
Consequatur eum maxime amet facere fuga ipsa. Repellendus similique fuga dolores rem. Aliquid quos minus maxime cupiditate numquam perspiciatis.",이지우,yeongsugson@example.com,기술,고급,13,False,2024-06-22 09:02:46.153946
231,Fugiat cumque error occaecati iste quos doloribus corporis.?,"Reiciendis est nobis non suscipit. Omnis et minima aliquam cupiditate. Optio nisi aspernatur officia maxime praesentium est.
Est illum suscipit saepe. Commodi vel hic quo itaque aperiam quod occaecati. Consectetur dignissimos distinctio sit omnis mollitia facilis. Eius illum nisi quae impedit.
Officia tempore nihil dolores eligendi aliquam.
Enim nobis atque eos. Asperiores minima repellendus ab vero quos. Officiis cum maiores dicta aliquam.",이경자,ti@example.com,생활,초급,35,False,2024-07-04 04:45:15.078549
232,Assumenda magni doloribus aliquam sint voluptatum.?,"Animi explicabo at veritatis doloribus. Rerum illum occaecati deleniti nobis et animi. Fugiat minima earum earum cupiditate vitae vitae.
Ab nam tempora sit voluptate placeat nihil. Suscipit accusamus recusandae dolore ipsum voluptatem. Quod pariatur velit consequatur ullam in.
Dolor nemo beatae illum. Voluptas sed quia repudiandae modi. Sint aspernatur amet animi cum voluptate deserunt.",박준서,gimcunja@example.com,기술,중급,68,False,2025-01-01 20:43:11.584162
233,Nihil blanditiis molestias blanditiis architecto sapiente.?,"Nihil atque odit corporis quis dolorum provident. Perferendis placeat quibusdam odio. Voluptas expedita quia odit ea fuga possimus.
Possimus hic voluptas ut quisquam. Delectus quidem laudantium. Temporibus saepe autem consectetur dolorum dolorum.
Pariatur fugit laudantium velit harum. Cumque iure maiores eos accusantium nobis tempore culpa.
Qui ullam dolores ex laborum aliquid tempore aliquam. Mollitia corporis minus maxime odio perspiciatis.",박명숙,eomseunghyeon@example.net,생활,초급,100,True,2024-11-02 23:36:32.840330
234,Fugiat alias delectus eligendi inventore reiciendis porro ullam ipsa.?,"Aut saepe consectetur. Inventore iste quia eaque officiis consequuntur eos. Officia similique nemo suscipit hic provident unde.
Pariatur aut laboriosam ipsa asperiores quisquam. Consectetur soluta vero voluptate. Saepe qui saepe accusantium. Enim architecto magni sit debitis soluta tenetur.
Omnis at modi voluptatibus magnam. Saepe architecto cumque.
Porro perspiciatis fugiat velit praesentium. Iste aspernatur odio natus unde unde.",김서연,hyejini@example.org,생활,초급,92,True,2025-03-16 08:46:46.044133
235,Facere facilis cum veniam possimus ab quod aspernatur dicta.?,"Laudantium recusandae quos vel et. In adipisci aspernatur quod maiores quidem consectetur.
Eveniet animi placeat. Minima ullam assumenda aut excepturi assumenda.
Laborum soluta praesentium totam. Quam quidem repudiandae ut totam eum. Consectetur nisi dolores quo.
Quo ea delectus incidunt. Itaque minus corrupti iusto aliquid.
Repellat exercitationem provident. Facere fuga esse eius repudiandae aliquam.",이상현,to@example.net,생활,중급,48,False,2024-09-14 21:49:05.897153
236,Ipsum minus ipsam eveniet libero molestiae rerum aspernatur.?,"Odio voluptatibus nam provident temporibus culpa. Modi similique consequuntur quos placeat itaque assumenda voluptas. Qui vitae eligendi quam rerum corporis.
Eum reprehenderit repellendus iusto.
Voluptates ad sapiente blanditiis consequatur facere. Minima hic ad dolorem rem.
Ad aut veritatis modi. Ducimus repellendus saepe itaque. Numquam inventore dolorem reprehenderit.
Sapiente ipsam nobis modi dolorem qui a.",손도윤,jeongho11@example.org,기타,중급,98,False,2025-03-26 13:40:58.355485
237,Reiciendis recusandae expedita pariatur dolorum consequuntur alias officia.?,"Pariatur nihil optio sunt possimus animi consequatur sunt. Officia hic consectetur quae earum repellendus.
Nisi aut ducimus non. Architecto nisi iste odit ut ea similique libero. Quo ratione saepe architecto tenetur totam.
Optio vitae minus repudiandae ab amet quas enim.
Ipsa ipsum eos debitis adipisci cumque. Maxime dolorum molestiae iste soluta aut doloremque. Cumque asperiores nulla facere neque neque minima.",서예지,seoyeon39@example.org,취업,중급,76,True,2024-06-10 15:20:04.144114
238,Delectus ipsa cupiditate odio autem eum.?,"Quisquam tenetur dignissimos animi quod accusantium officia. Ea animi similique earum aut voluptatibus laudantium officia.
Ipsa explicabo dignissimos iure. Consequatur id sit eum.
Nulla veniam placeat ab sequi velit eius. Eveniet vero aperiam corporis minima aspernatur dicta. Iure amet possimus magni labore. Cum est modi laboriosam illo.
Molestias sunt aliquid illum eum facilis laudantium. Aut libero numquam maiores minima.",김미경,oyeongsun@example.com,기술,초급,47,True,2024-06-20 19:20:30.265966
239,Officiis consequatur delectus omnis eum eius magnam laudantium suscipit reprehenderit.?,"Maxime optio accusantium molestiae doloremque.
Temporibus quae odio quasi laborum quidem minima explicabo. At molestias in reprehenderit.
Libero consequuntur dolore ea voluptas. Sunt dolorum pariatur perspiciatis nemo corporis dolor delectus.
Neque nihil in numquam distinctio soluta possimus. Ab repellat excepturi.
Itaque ut dolorem voluptatem nulla. Dolores odit quae possimus.
Praesentium perspiciatis ullam aliquid. Sapiente hic maxime praesentium.",김서윤,hyejinyang@example.org,기타,중급,49,True,2025-05-19 18:47:37.793007
240,Repudiandae occaecati fuga nemo nesciunt id.?,"Beatae earum asperiores facere numquam commodi. Exercitationem asperiores atque alias beatae voluptas fuga.
Ducimus assumenda sed id ipsa alias voluptates. Ab voluptatem laborum. Velit magni placeat natus ut ut. Adipisci quisquam modi molestias.
Magni itaque reiciendis minus maxime. Odit ex recusandae explicabo architecto. Earum temporibus iure maiores.
Recusandae saepe tempore. Veniam dignissimos aperiam totam. Nostrum veniam voluptate dolores.",김경자,hwangjungsu@example.net,기타,중급,99,True,2025-03-16 03:24:52.047420
241,Saepe totam rem animi culpa soluta veritatis a voluptate nihil.?,"Eligendi vitae enim sint dolores amet sit. Asperiores aperiam nemo ipsa beatae. Cum blanditiis repudiandae magnam dignissimos corrupti. Nostrum placeat magni.
Impedit pariatur voluptas eius veniam sapiente harum saepe.
Qui non perferendis suscipit quae saepe corporis.
Doloribus facere sint. Expedita cupiditate asperiores nobis provident sunt voluptatibus.
Quae vel delectus occaecati voluptas hic similique. Laudantium aspernatur corporis vitae ipsa.",김지혜,gwangsu76@example.net,생활,고급,52,True,2024-06-22 11:44:12.589791
242,Reprehenderit voluptate ipsum expedita sit.?,"Praesentium veritatis debitis suscipit quod dolor. Cumque molestias commodi delectus necessitatibus fugiat ipsam optio.
Tempore animi perferendis nesciunt in sed.
Mollitia earum debitis quod quos nostrum illo. Reprehenderit odit autem. Aspernatur molestias excepturi eius. Nostrum provident qui officiis magni odit.
Maiores quae magni dolorem. Minus aliquid blanditiis iusto quam minima. Officia dolorum eius accusantium eos.
Voluptates ullam consectetur quia. Dolore repellat praesentium voluptate.",이지아,vi@example.net,생활,중급,19,True,2025-01-04 17:26:47.765149
243,Tempora ratione nihil facilis odio suscipit.?,"Rerum libero exercitationem sequi deserunt nesciunt explicabo odio. Perspiciatis perferendis enim voluptatem fuga nihil porro.
Molestiae quaerat dicta ullam nostrum voluptates possimus. Fugit ab totam praesentium fugit. Dolor eveniet culpa maxime dicta quod iste.
Consequatur consequuntur at dolore. Unde asperiores consequuntur impedit odio. Fuga adipisci ad itaque.
Nesciunt amet corporis quibusdam. Ratione voluptates natus in.
Pariatur quibusdam harum minima a quo id.",김정식,misug27@example.net,학습,초급,92,True,2024-11-24 09:00:11.808950
244,Minus eius illo occaecati.?,"Explicabo repudiandae quaerat id animi magnam. Error occaecati dolor quidem. Nam laudantium sequi distinctio suscipit.
A at quam iure temporibus atque. Aliquam quasi nam accusamus. Adipisci nemo delectus sed.
Voluptatem beatae aliquid quae. Itaque cumque unde laborum ad fugit culpa. Natus corrupti adipisci facilis iste impedit placeat dicta.
Aut odio enim ipsum. Odit minus consectetur dolore magni a cum neque.",이정수,kgim@example.net,생활,초급,44,True,2024-07-28 01:23:10.520426
245,Rem dolor sapiente nisi nisi beatae adipisci.?,"Praesentium molestiae ipsa repellat. Laborum sit placeat esse accusantium cum voluptatem. Voluptas excepturi sed nam natus quidem iusto.
Accusamus quibusdam possimus doloremque officia expedita. Aspernatur reprehenderit omnis modi numquam fugit.
Libero aut quas sit maiores soluta dolor vero. Consequuntur corrupti id aperiam itaque illo est vitae. Veniam beatae rem inventore. Eum voluptatem laborum repudiandae maiores occaecati consequatur earum.",강채원,minjungang@example.org,기술,초급,34,False,2025-05-14 21:41:00.200475
246,Quo eius vitae minus esse ipsa unde.?,"Minus voluptatum praesentium eos accusamus. Tenetur perferendis saepe neque. Aliquam voluptatibus non.
Pariatur fuga optio nulla quas tenetur inventore. Architecto debitis ad inventore impedit. Distinctio animi adipisci.
Natus minima tempore vitae eos quae optio corporis. Praesentium ipsam eum voluptas iusto. Fugiat soluta eius consequatur.
Labore tempore natus voluptas commodi. Sunt error placeat exercitationem architecto voluptatum tempore.",이민지,yejun85@example.org,학습,고급,31,True,2025-03-30 06:38:38.180702
247,Quaerat aliquid quae illo temporibus magnam.?,"Dignissimos provident facilis deleniti distinctio. Quos explicabo nostrum animi rerum. Praesentium inventore voluptate voluptate quam eaque maxime ad.
Architecto nulla nemo ipsum. Voluptatum aspernatur ducimus nulla quasi labore sunt totam.
Ex reiciendis quis fuga adipisci atque. Dolore iure corrupti. Fugit quae numquam dolorem adipisci soluta.
Harum dicta tenetur nihil. Eligendi enim earum. Voluptatum ea excepturi.",김동현,anujin@example.net,학습,초급,33,True,2025-05-03 09:24:14.010303
248,Hic perspiciatis dolores sed perferendis laudantium.?,"Nulla dolor provident. Ea tempora debitis est nobis ipsum harum.
Voluptatum possimus dignissimos ea non. Nihil est explicabo doloremque. Illum deserunt et consectetur.
Id repellendus facere in libero illum explicabo. Reprehenderit culpa eveniet. Quo explicabo soluta odio enim sint pariatur.
Reiciendis cupiditate consequatur hic sed iusto. Voluptatum quibusdam distinctio.
Ducimus impedit architecto expedita error pariatur fuga unde. Eligendi veniam aut perferendis assumenda voluptates soluta.",박은주,qgang@example.com,건강,고급,29,True,2025-01-14 07:06:15.334580
249,Minus sunt dolor sit sapiente.?,"Corporis voluptas sapiente quo neque alias molestiae. Sed quidem deleniti sequi reprehenderit excepturi.
Pariatur unde accusantium velit.
Libero similique beatae debitis eligendi sunt natus. Libero aperiam possimus voluptates commodi vero placeat.
Necessitatibus similique expedita ab eligendi perspiciatis. Fugiat omnis est nostrum fuga numquam recusandae. Quia debitis nostrum a magnam minus.",심순자,osim@example.com,취업,고급,81,True,2024-12-05 14:45:29.543713
250,Doloremque quaerat nostrum exercitationem laudantium similique dolore sapiente est dolor sunt.?,"Sapiente labore numquam dicta occaecati. Maiores modi voluptate non incidunt nihil. Velit et aperiam doloremque.
Beatae iste atque illum. Odit aperiam quia quam.
Eaque neque animi molestias. Quibusdam distinctio modi voluptatibus facilis soluta error pariatur. Voluptatem illo fugit incidunt eveniet quidem nulla.
Natus odit hic. Esse minus blanditiis ipsum veniam delectus consequatur. Officia distinctio magnam consequatur fugit repellat.
Quod inventore alias neque voluptas.",유민수,djeong@example.org,기타,중급,75,True,2025-03-27 21:03:40.014186
251,Occaecati corporis suscipit vitae praesentium.?,"Commodi occaecati aperiam accusantium. Dolores ullam adipisci natus. Totam pariatur reiciendis laboriosam minima facere sint minima.
Sint tempora quaerat delectus unde impedit. Animi ratione quisquam blanditiis.
Cumque nobis tempore. Placeat veritatis delectus repellendus quibusdam cum quasi.
Architecto molestiae eligendi animi omnis. Aut alias sunt placeat similique harum sunt. Voluptatum et provident nihil reprehenderit temporibus non.",권경자,uryu@example.com,기타,고급,0,True,2025-03-15 15:12:41.144360
252,Nemo voluptatibus repudiandae molestiae nam.?,"Necessitatibus nesciunt vero ipsum nemo deserunt magnam. Enim similique libero vero aspernatur reiciendis. Odit vero nobis maxime laboriosam ipsam quaerat occaecati.
Perspiciatis nulla minima asperiores possimus. Praesentium numquam ratione facere aliquid aspernatur. Eum modi aliquam ab.
Quos inventore amet eos laudantium amet rem. Eum debitis odio quidem. Incidunt deserunt vel similique vero consectetur ratione.",김주원,yunseongho@example.net,기술,초급,65,False,2024-12-10 08:12:08.449690
